anio,mes,origen,destino,producto,toneladas,precio
2016,Mayo,Valle del Cauca,España,Aguacates,21.12,30.22
2016,Mayo,Cundinamarca,Países Bajos,Aguacates,59.11,150
2016,Mayo,Quindío,Países Bajos,Aguacates,20.64,25.77
2016,Abril,Cundinamarca,Aruba,Aguacates,0.22,1.45
2016,Abril,Bogotá,Canadá,Aguacates,0.33,0.63
2016,Abril,Cundinamarca,España,Aguacates,14.98,17.92
2016,Abril,Bogotá,Francia,Aguacates,0,0.01
2016,Abril,Cundinamarca,Otros,Aguacates,0,0
2016,Abril,Antioquia,España,Aguacates,84.66999999999999,189.35
2016,Abril,Caldas,España,Aguacates,42.43,60.21
2016,Abril,Risaralda,España,Aguacates,67.2,124.12
2016,Abril,Risaralda,Francia,Aguacates,19.44,32.54
2016,Abril,Antioquia,Países Bajos,Aguacates,1106.51,2535.25
2016,Abril,Caldas,Países Bajos,Aguacates,21.25,45.68
2016,Abril,Antioquia,Reino Unido,Aguacates,374.3,844.48
2016,Abril,Risaralda,Reino Unido,Aguacates,195.17,401.40999999999997
2016,Abril,Cundinamarca,Costa Rica,Aguacates,21.22,69.78
2016,Abril,Antioquia,Francia,Aguacates,85.07,159.8
2016,Abril,Bogotá,Países Bajos,Aguacates,0.05,0.01
2016,Abril,Cundinamarca,Países Bajos,Aguacates,75.34,176.01
2016,Abril,Quindío,Países Bajos,Aguacates,20.18,34.31
2016,Marzo,Bogotá,Aruba,Aguacates,0.01,0.05
2016,Marzo,Bogotá,Países Bajos,Aguacates,0.07,0.06999999999999999
2016,Marzo,Bogotá,Panamá,Aguacates,2.94,4.47
2016,Marzo,Bogotá,Reino Unido,Aguacates,0,0
2016,Marzo,Antioquia,España,Aguacates,143.98,296.39
2016,Marzo,Caldas,España,Aguacates,137.51,288.02
2016,Marzo,Risaralda,España,Aguacates,30.24,60.61
2016,Marzo,Antioquia,Francia,Aguacates,104.29,190.5
2016,Marzo,Antioquia,Países Bajos,Aguacates,645.41,1334.33
2016,Marzo,Caldas,Países Bajos,Aguacates,42.24,81.08
2016,Marzo,Antioquia,Reino Unido,Aguacates,290.68,603.49
2016,Marzo,Risaralda,Reino Unido,Aguacates,68.91,138.4
2016,Marzo,Antioquia,Costa Rica,Aguacates,20.83,44.83
2016,Marzo,Risaralda,Francia,Aguacates,39.41,92.65
2016,Marzo,Cundinamarca,Países Bajos,Aguacates,17.71,38.06
2016,Marzo,Quindío,Países Bajos,Aguacates,20.21,51.47
2016,Marzo,Valle del Cauca,Países Bajos,Aguacates,19.2,33.6
2016,Febrero,Bogotá,Canadá,Aguacates,0.02,0.03
2016,Febrero,Bogotá,Francia,Aguacates,20.25,35.73
2016,Febrero,Bogotá,Italia,Aguacates,0.02,0.05
2016,Febrero,Bogotá,Países Bajos,Aguacates,0.08,0.02
2016,Febrero,Caldas,España,Aguacates,18.54,38.34
2016,Febrero,Risaralda,España,Aguacates,19.19,24.52
2016,Febrero,Antioquia,Francia,Aguacates,63.65,96.57
2016,Febrero,Risaralda,Francia,Aguacates,137.76,315.41999999999996
2016,Febrero,Antioquia,Países Bajos,Aguacates,649.61,1183.8600000000001
2016,Febrero,Caldas,Países Bajos,Aguacates,21.5,37.08
2016,Febrero,Antioquia,Reino Unido,Aguacates,226.61,455.57
2016,Febrero,Risaralda,Reino Unido,Aguacates,235.94,477.77
2016,Febrero,Antioquia,España,Aguacates,121.05000000000001,228.46
2016,Febrero,Antioquia,Alemania,Aguacates,23.14,42.2
2016,Febrero,Valle del Cauca,España,Aguacates,21.12,30.51
2016,Febrero,Cundinamarca,Países Bajos,Aguacates,39.82,104.82
2016,Febrero,Quindío,Países Bajos,Aguacates,40.51,120.29
2016,Febrero,Valle del Cauca,Países Bajos,Aguacates,36.23,67.25
2016,Enero,Bogotá,Panamá,Aguacates,2,6.8
2016,Enero,Antioquia,Alemania,Aguacates,68.32,110.22
2016,Enero,Antioquia,España,Aguacates,297.65000000000003,436.78
2016,Enero,Caldas,España,Aguacates,207.48,429.13
2016,Enero,Antioquia,Francia,Aguacates,104.32,145.02
2016,Enero,Antioquia,Países Bajos,Aguacates,308.14,611.1600000000001
2016,Enero,Antioquia,Reino Unido,Aguacates,140.12,304.3
2016,Enero,Córdoba,España,Aguacates,15.55,19.71
2016,Enero,Risaralda,España,Aguacates,21.26,39.54
2016,Enero,Risaralda,Francia,Aguacates,19.48,43.18
2016,Enero,Santander,Países Bajos,Aguacates,60.71,142.39
2016,Enero,Risaralda,Reino Unido,Aguacates,78.96,168.19
2016,Enero,Bogotá,Curazao,Aguacates,0.06,0.06
2018,Mayo,Bogotá,Guatemala,Maíz,0.02,0.26
2018,Mayo,Bogotá,Hong Kong,Maíz,1.46,73.67
2018,Mayo,Bogotá,Rumania,Maíz,12,28.8
2018,Mayo,Antioquia,Bolivia,Maíz,6.48,46.09
2018,Mayo,Cundinamarca,Bolivia,Maíz,42.98,62.4
2018,Mayo,Valle del Cauca,Costa Rica,Maíz,191.53,205.33
2018,Mayo,Antioquia,Chile,Maíz,50.699999999999996,80.45
2018,Mayo,Bogotá,Chile,Maíz,201.8,282.86
2018,Mayo,Cundinamarca,Chile,Maíz,49.81,90.65
2018,Mayo,Valle del Cauca,Chile,Maíz,129.97,118.08
2018,Mayo,Bogotá,Ecuador,Maíz,201,184.78
2018,Mayo,Valle del Cauca,Ecuador,Maíz,698.54,342.73999999999995
2018,Mayo,Valle del Cauca,España,Maíz,49.85,42.489999999999995
2018,Mayo,Valle del Cauca,Estados Unidos,Maíz,0.96,1.53
2018,Mayo,Antioquia,Guatemala,Maíz,59.5,101.35
2018,Mayo,Valle del Cauca,Guatemala,Maíz,12.09,11.1
2018,Mayo,Antioquia,Otros,Maíz,218.5,129.69
2018,Mayo,Cundinamarca,Panamá,Maíz,25.619999999999997,50.26
2018,Mayo,Valle del Cauca,Panamá,Maíz,161.77,157.85999999999999
2018,Mayo,Antioquia,Perú,Maíz,120.18,99.01
2018,Mayo,Bogotá,Perú,Maíz,35.5,590.66
2018,Mayo,Cundinamarca,Perú,Maíz,128.41,167.27
2018,Mayo,Valle del Cauca,Perú,Maíz,18.95,9.01
2018,Mayo,Valle del Cauca,Trinidad y Tobago,Maíz,10.08,10.13
2018,Mayo,Cauca,Venezuela,Maíz,108,73.44
2018,Mayo,Antioquia,Ecuador,Maíz,121.14,372.67
2018,Mayo,Cundinamarca,Ecuador,Maíz,134.8,176.72
2018,Mayo,Tolima,Ecuador,Maíz,3.5,20.44
2018,Mayo,Atlántico,Venezuela,Maíz,95,58.9
2018,Mayo,Santander,Aruba,Maíz,0.15,0.38
2018,Mayo,Cundinamarca,Costa Rica,Maíz,39.8,49.73
2018,Mayo,Bolívar,Curazao,Maíz,0.2,0.13
2018,Mayo,Atlántico,Chile,Maíz,91.2,72.96
2018,Mayo,Bogotá,España,Maíz,5,3.92
2017,Mayo,Cundinamarca,Aruba,Maíz,0.4700000000000001,0.5399999999999999
2018,Mayo,Antioquia,Estados Unidos,Maíz,0.36,0.69
2018,Mayo,Bogotá,Otros,Maíz,18,25.79
2018,Mayo,Antioquia,Israel,Maíz,20,14.6
2018,Mayo,Antioquia,Panamá,Maíz,47.32,111.55
2018,Mayo,Bogotá,Panamá,Maíz,0.15,2.65
2018,Mayo,Bolívar,Panamá,Maíz,26,21
2018,Mayo,Atlántico,Perú,Maíz,72,59.83
2018,Mayo,Antioquia,República Dominicana,Maíz,10,19.21
2018,Mayo,Bogotá,República Dominicana,Maíz,19.02,23.49
2018,Mayo,Cundinamarca,República Dominicana,Maíz,10.46,57.22
2018,Mayo,Valle del Cauca,República Dominicana,Maíz,18.06,15.93
2018,Mayo,Cundinamarca,Trinidad y Tobago,Maíz,17,14.12
2018,Mayo,Antioquia,Uruguay,Maíz,0.5900000000000001,3.6399999999999997
2018,Mayo,Bogotá,Venezuela,Maíz,42,30.66
2018,Mayo,Bolívar,Venezuela,Maíz,2.44,1.89
2018,Mayo,Cundinamarca,Venezuela,Maíz,42,30.66
2018,Mayo,Valle del Cauca,Venezuela,Maíz,14.01,55.59
2018,Mayo,Atlántico,Aruba,Maíz,0.08,0.05
2018,Mayo,Bogotá,Aruba,Maíz,0.03,0.04
2018,Mayo,Cundinamarca,Aruba,Maíz,0.21,0.23
2018,Mayo,Atlántico,Costa Rica,Maíz,22.74,20.59
2018,Mayo,Atlántico,Estados Unidos,Maíz,34.42,31.63
2018,Mayo,Atlántico,Panamá,Maíz,44.05,26.95
2018,Mayo,Atlántico,República Dominicana,Maíz,24,17.53
2018,Abril,Bogotá,Chile,Maíz,73.6,100.68
2018,Abril,Bogotá,Ecuador,Maíz,403.05,340.2
2018,Abril,Bogotá,Hong Kong,Maíz,0.35000000000000003,29.41
2018,Abril,Bogotá,Panamá,Maíz,24.03,28.77
2018,Abril,Bogotá,Perú,Maíz,2.53,39.42
2018,Abril,Antioquia,Bolivia,Maíz,50,60.79
2018,Abril,Cundinamarca,Bolivia,Maíz,12.2,17.9
2018,Abril,Valle del Cauca,Costa Rica,Maíz,209.52,195.73
2018,Abril,Antioquia,Chile,Maíz,145.2,173.04
2018,Abril,Cundinamarca,Chile,Maíz,8,8.96
2018,Abril,Valle del Cauca,Chile,Maíz,118.5,111.6
2018,Abril,Valle del Cauca,Ecuador,Maíz,652.4699999999999,767.7
2018,Abril,Antioquia,El Salvador,Maíz,20,22.54
2018,Abril,Valle del Cauca,Estados Unidos,Maíz,36.43,38.370000000000005
2018,Abril,Antioquia,Otros,Maíz,118.5,85.06
2018,Abril,Valle del Cauca,Italia,Maíz,25.4,18.67
2018,Abril,Antioquia,Panamá,Maíz,22.180000000000003,63.46
2018,Abril,Valle del Cauca,Panamá,Maíz,172.41,175
2018,Abril,Valle del Cauca,Paraguay,Maíz,32,105.06
2018,Abril,Antioquia,Perú,Maíz,26.05,27.78
2018,Abril,Cundinamarca,Perú,Maíz,25,33.17
2018,Abril,Valle del Cauca,Perú,Maíz,29.13,54.47
2018,Abril,Valle del Cauca,Venezuela,Maíz,76.99,321.39
2018,Abril,Antioquia,Ecuador,Maíz,96.65,254.87
2018,Abril,Cundinamarca,Ecuador,Maíz,183.48000000000002,334.5
2018,Abril,Nariño,Ecuador,Maíz,6,3.95
2018,Abril,Antioquia,Curazao,Maíz,51.72,21.38
2018,Abril,Bolívar,Curazao,Maíz,0.2,0.1
2018,Abril,Atlántico,España,Maíz,24,19.86
2018,Abril,Antioquia,Estados Unidos,Maíz,0.98,1.64
2018,Abril,Antioquia,Guatemala,Maíz,29.75,51.61
2018,Abril,Antioquia,Israel,Maíz,20,30.48
2018,Abril,Bolívar,Panamá,Maíz,26,21
2018,Abril,Cundinamarca,Panamá,Maíz,40.67,37.72
2018,Abril,Bogotá,Reino Unido,Maíz,0.76,1.72
2018,Abril,Antioquia,República Dominicana,Maíz,20,6.66
2018,Marzo,Valle del Cauca,España,Maíz,43.75,41.68
2018,Abril,Valle del Cauca,República Dominicana,Maíz,0.4,3.7
2018,Abril,Cundinamarca,Venezuela,Maíz,351,256.23
2018,Abril,Atlántico,Aruba,Maíz,1.49,0.64
2018,Abril,Bogotá,Aruba,Maíz,0.45999999999999996,0.51
2018,Abril,Cundinamarca,Aruba,Maíz,0.67,0.5900000000000001
2018,Abril,Atlántico,Costa Rica,Maíz,44,41.52
2018,Abril,Bogotá,Curazao,Maíz,3.4,1.27
2018,Abril,Santander,Curazao,Maíz,0.44,0.21
2018,Abril,Atlántico,Chile,Maíz,68.4,54.72
2018,Abril,Cundinamarca,Guatemala,Maíz,26,12.38
2018,Abril,Atlántico,Panamá,Maíz,27.5,19.52
2018,Abril,Atlántico,Perú,Maíz,24,18.96
2018,Abril,Atlántico,República Dominicana,Maíz,38.96,37.58
2018,Abril,Valle del Cauca,Guatemala,Maíz,0.93,0.39
2018,Marzo,Bogotá,Taiwán- Provincia de China,Maíz,0.13,1.5
2018,Marzo,Bogotá,Panamá,Maíz,27.05,31.040000000000003
2018,Marzo,Valle del Cauca,Costa Rica,Maíz,183.4,182.69
2018,Marzo,Antioquia,Chile,Maíz,20,16.6
2018,Marzo,Valle del Cauca,Chile,Maíz,10,4
2018,Marzo,Bogotá,Ecuador,Maíz,273,196.82
2018,Marzo,Valle del Cauca,Ecuador,Maíz,1018.0600000000001,681.91
2018,Marzo,Valle del Cauca,Estados Unidos,Maíz,38.080000000000005,42.92
2018,Marzo,Antioquia,Guatemala,Maíz,78.97,136.12
2018,Marzo,Valle del Cauca,Otros,Maíz,26,17.63
2018,Marzo,Cundinamarca,Panamá,Maíz,24.82,164.86999999999998
2018,Marzo,Valle del Cauca,Panamá,Maíz,119.94,120.96
2018,Marzo,Antioquia,Perú,Maíz,39.11,85.07
2018,Marzo,Valle del Cauca,Perú,Maíz,0.06,5.8
2018,Marzo,Antioquia,Otros,Maíz,82.51,121.22
2018,Marzo,Valle del Cauca,Trinidad y Tobago,Maíz,10.08,10.13
2018,Marzo,Antioquia,Ecuador,Maíz,57.51,170.45
2018,Marzo,Cundinamarca,Ecuador,Maíz,86.22,193.9
2018,Marzo,Atlántico,Venezuela,Maíz,1557.08,1128.81
2018,Marzo,Bolívar,Aruba,Maíz,6.63,8.18
2018,Marzo,Bogotá,Australia,Maíz,0.26,0.63
2018,Marzo,Antioquia,Costa Rica,Maíz,4.6,7.02
2018,Marzo,Bolívar,Curazao,Maíz,0.22,0.11
2018,Marzo,Bogotá,Chile,Maíz,48,65.04
2018,Marzo,Antioquia,El Salvador,Maíz,20,22.54
2018,Marzo,Antioquia,Panamá,Maíz,10.239999999999998,19.58
2018,Marzo,Bolívar,Panamá,Maíz,26,21
2018,Marzo,Santander,República Dominicana,Maíz,0.12,1.05
2018,Marzo,Valle del Cauca,República Dominicana,Maíz,0.25,2.47
2018,Marzo,Atlántico,Aruba,Maíz,3.76,4.3
2018,Marzo,Bogotá,Aruba,Maíz,1.33,1.2100000000000002
2018,Marzo,Cundinamarca,Aruba,Maíz,0.54,0.54
2018,Marzo,Atlántico,Costa Rica,Maíz,23.44,23.59
2018,Marzo,Antioquia,Curazao,Maíz,1.25,0.94
2018,Marzo,Santander,Curazao,Maíz,0.05,0.05
2018,Marzo,Atlántico,Chile,Maíz,159.6,125.63
2018,Marzo,Atlántico,Ecuador,Maíz,44,28
2018,Marzo,Atlántico,Estados Unidos,Maíz,39.87,41.8
2018,Marzo,Atlántico,Panamá,Maíz,64.22,42.26
2018,Marzo,Atlántico,Perú,Maíz,22.8,18.24
2018,Marzo,Atlántico,República Dominicana,Maíz,17.07,14.95
2018,Marzo,Bogotá,Venezuela,Maíz,26,23.45
2018,Marzo,Antioquia,Estados Unidos,Maíz,0.02,0.08
2018,Febrero,Bogotá,India,Maíz,0.51,9.39
2018,Febrero,Bogotá,Panamá,Maíz,35.98,55.379999999999995
2018,Febrero,Bogotá,República Dominicana,Maíz,0.25,5.75
2018,Febrero,Cundinamarca,Bolivia,Maíz,24.5,38.11
2018,Febrero,Valle del Cauca,Costa Rica,Maíz,183.4,184.32
2018,Febrero,Antioquia,Chile,Maíz,81,93.15
2018,Febrero,Cundinamarca,Chile,Maíz,54.81,89.68
2018,Febrero,Valle del Cauca,Chile,Maíz,51,43.650000000000006
2018,Febrero,Bogotá,Ecuador,Maíz,187.9,159.82
2018,Febrero,Valle del Cauca,Ecuador,Maíz,690.98,404.03
2018,Febrero,Valle del Cauca,España,Maíz,42.8,40.23
2018,Febrero,Valle del Cauca,Estados Unidos,Maíz,3.04,4.88
2018,Febrero,Valle del Cauca,Otros,Maíz,26,16.54
2018,Febrero,Antioquia,Otros,Maíz,189,129.24
2018,Febrero,Valle del Cauca,Panamá,Maíz,138.07,139.06
2018,Febrero,Valle del Cauca,Paraguay,Maíz,13.5,29.689999999999998
2018,Febrero,Antioquia,Perú,Maíz,52,78.78999999999999
2018,Febrero,Bogotá,Perú,Maíz,48.5,671.49
2018,Febrero,Cundinamarca,Perú,Maíz,153.6,207.61
2018,Febrero,Valle del Cauca,Perú,Maíz,66.11,22.89
2018,Febrero,Antioquia,Ecuador,Maíz,114.18,268.72
2018,Febrero,Cundinamarca,Ecuador,Maíz,215.22,348.74
2018,Febrero,Atlántico,Venezuela,Maíz,140,102.2
2018,Febrero,Cundinamarca,Costa Rica,Maíz,19.8,21.52
2018,Febrero,Bogotá,Chile,Maíz,48,55.72
2018,Febrero,Antioquia,El Salvador,Maíz,20,14.43
2017,Enero,Atlántico,Chile,Maíz,48,40.8
2018,Febrero,Antioquia,Estados Unidos,Maíz,3.11,4.29
2018,Febrero,Antioquia,Guatemala,Maíz,83.28,298.94
2018,Febrero,Bogotá,Guatemala,Maíz,0.02,0.09
2018,Febrero,Antioquia,Israel,Maíz,45.4,57.010000000000005
2018,Febrero,Antioquia,Panamá,Maíz,20.72,54
2018,Febrero,Cundinamarca,Panamá,Maíz,18.45,34.15
2018,Febrero,Cundinamarca,República Dominicana,Maíz,22,102.9
2018,Febrero,Antioquia,Uruguay,Maíz,19,24.07
2018,Febrero,Bogotá,Aruba,Maíz,0.03,0.04
2018,Febrero,Santander,Aruba,Maíz,3.9299999999999997,6.7
2018,Febrero,Bogotá,Curazao,Maíz,0.2,0.04
2018,Febrero,Santander,Curazao,Maíz,0.32,0.17
2018,Febrero,Atlántico,Chile,Maíz,136.8,109.44
2018,Febrero,Atlántico,Estados Unidos,Maíz,33,30.2
2018,Febrero,Atlántico,Panamá,Maíz,147.5,104.72
2018,Enero,Bogotá,Ecuador,Maíz,78.55,183.64
2018,Enero,Bogotá,Hong Kong,Maíz,0.7,8.3
2018,Enero,Valle del Cauca,Panamá,Maíz,145.28,149.49
2018,Enero,Cundinamarca,Perú,Maíz,89.3,144.68
2018,Enero,Cundinamarca,Reino Unido,Maíz,0.63,0.9
2018,Enero,Antioquia,Bolivia,Maíz,90,106.54
2018,Enero,Cundinamarca,Bolivia,Maíz,24,36.25
2018,Enero,Valle del Cauca,Costa Rica,Maíz,299.89,307.46999999999997
2018,Enero,Valle del Cauca,Curazao,Maíz,6.2,6.23
2018,Enero,Antioquia,Chile,Maíz,151.1,164.17
2018,Enero,Cundinamarca,Chile,Maíz,41.31,48.57
2018,Enero,Valle del Cauca,Chile,Maíz,80.1,72.16
2018,Enero,Antioquia,Ecuador,Maíz,145.15,250.85000000000002
2018,Enero,Valle del Cauca,Ecuador,Maíz,422.18,198.79
2018,Enero,Valle del Cauca,España,Maíz,21.5,21.61
2018,Enero,Cundinamarca,Guatemala,Maíz,5.98,5.98
2018,Enero,Antioquia,Otros,Maíz,120.5,102.37
2018,Enero,Cauca,Panamá,Maíz,216,140.4
2018,Enero,Valle del Cauca,Paraguay,Maíz,13,28.29
2018,Enero,Antioquia,Perú,Maíz,122.05,117.97999999999999
2018,Enero,Bogotá,Perú,Maíz,28,450.51
2018,Enero,Cundinamarca,Ecuador,Maíz,58.33,102.71
2018,Enero,Atlántico,Venezuela,Maíz,105,76.65
2018,Enero,Bogotá,Venezuela,Maíz,33.2,52.160000000000004
2018,Enero,Santander,Venezuela,Maíz,35,25.55
2018,Enero,Bolívar,Aruba,Maíz,4.84,3.58
2018,Enero,Cundinamarca,Costa Rica,Maíz,20,19.6
2018,Enero,Antioquia,Estados Unidos,Maíz,3.49,5.4
2018,Enero,Valle del Cauca,Estados Unidos,Maíz,17.6,17.69
2018,Enero,Antioquia,Guatemala,Maíz,10.53,24.33
2018,Enero,Bogotá,Guatemala,Maíz,5.5,86.75
2017,Noviembre,Antioquia,Otros,Maíz,85,116.36
2018,Enero,Valle del Cauca,Guatemala,Maíz,0.24,0.23
2018,Enero,Bogotá,Otros,Maíz,37.879999999999995,52.1
2018,Enero,Antioquia,Israel,Maíz,16.34,12.07
2018,Enero,Antioquia,Panamá,Maíz,21.68,56.37
2018,Enero,Bolívar,Panamá,Maíz,26,21
2018,Enero,Cundinamarca,Panamá,Maíz,20,20.53
2018,Enero,Antioquia,República Dominicana,Maíz,2.4,6.33
2018,Enero,Bogotá,República Dominicana,Maíz,3.5,3.64
2018,Enero,Santander,República Dominicana,Maíz,0.36,4.81
2018,Enero,Valle del Cauca,República Dominicana,Maíz,18.2,19.17
2018,Enero,Atlántico,Aruba,Maíz,0.37,0.38
2018,Enero,Bogotá,Aruba,Maíz,0.91,1.3300000000000003
2018,Enero,Atlántico,Costa Rica,Maíz,75,42.75
2018,Enero,Atlántico,Chile,Maíz,136.8,109.44
2018,Enero,Atlántico,España,Maíz,24,19.8
2018,Enero,Atlántico,Estados Unidos,Maíz,40.32,43.9
2018,Enero,Atlántico,Panamá,Maíz,316.5,226.84
2018,Enero,Atlántico,República Dominicana,Maíz,23.14,18.06
2017,Noviembre,Atlántico,Estados Unidos,Maíz,94.58,87.7
2017,Diciembre,Bogotá,Panamá,Maíz,14.5,24
2017,Diciembre,Cundinamarca,Perú,Maíz,14.1,15.48
2017,Diciembre,Antioquia,Bolivia,Maíz,52,59.09
2017,Diciembre,Cundinamarca,Bolivia,Maíz,10,15.2
2017,Diciembre,Valle del Cauca,Canadá,Maíz,20,20.1
2017,Diciembre,Valle del Cauca,Costa Rica,Maíz,288.14,282.4
2017,Diciembre,Antioquia,Chile,Maíz,94.7,101.44
2017,Diciembre,Bogotá,Chile,Maíz,25.5,44.14
2017,Diciembre,Valle del Cauca,Chile,Maíz,87,80.18
2017,Diciembre,Antioquia,Ecuador,Maíz,126.94,319.56
2017,Diciembre,Bogotá,Ecuador,Maíz,215.97,231.77
2017,Diciembre,Valle del Cauca,Ecuador,Maíz,697.8,481.85
2017,Diciembre,Valle del Cauca,Estados Unidos,Maíz,18.78,20.810000000000002
2017,Diciembre,Antioquia,Guatemala,Maíz,45.58,67.05
2017,Diciembre,Valle del Cauca,Honduras,Maíz,88.2,31.33
2017,Diciembre,Bogotá,Hong Kong,Maíz,0.2,0.41
2017,Octubre,Bolívar,España,Maíz,0.46,1.21
2017,Diciembre,Antioquia,Otros,Maíz,29.41,72.94
2017,Diciembre,Cundinamarca,Panamá,Maíz,63.72,192.75000000000003
2017,Diciembre,Valle del Cauca,Panamá,Maíz,176.81,178.25
2017,Diciembre,Antioquia,Perú,Maíz,52,35.14
2017,Diciembre,Bogotá,Perú,Maíz,28,450.51
2017,Diciembre,Valle del Cauca,Perú,Maíz,0.42,0.4
2017,Diciembre,Cundinamarca,Ecuador,Maíz,131.84,234.17
2017,Diciembre,La Guajira,Venezuela,Maíz,614.69,1025.84
2017,Diciembre,Valle del Cauca,España,Maíz,2.24,6.199999999999999
2017,Diciembre,Antioquia,Estados Unidos,Maíz,21.630000000000003,27.2
2017,Diciembre,Bogotá,Estados Unidos,Maíz,21.8,23.96
2017,Diciembre,Antioquia,Panamá,Maíz,35.84,83.46
2017,Diciembre,Atlántico,Panamá,Maíz,147.59,106.38
2017,Diciembre,Bogotá,República Dominicana,Maíz,7.99,10.05
2017,Diciembre,Cundinamarca,República Dominicana,Maíz,14,37.95
2017,Diciembre,Valle del Cauca,República Dominicana,Maíz,0.61,4.93
2017,Diciembre,Bogotá,Aruba,Maíz,0.6500000000000001,0.7400000000000001
2017,Diciembre,Cundinamarca,Aruba,Maíz,0.13,0.49
2017,Diciembre,Santander,Aruba,Maíz,10.83,13.59
2017,Diciembre,Atlántico,Costa Rica,Maíz,44.19,45.84
2017,Diciembre,Atlántico,Curazao,Maíz,9.49,2.04
2017,Diciembre,Atlántico,Chile,Maíz,126,100.2
2017,Diciembre,Atlántico,Estados Unidos,Maíz,48.67,47.41
2017,Diciembre,Valle del Cauca,El Salvador,Maíz,0.15,1.38
2017,Diciembre,Antioquia,Taiwán- Provincia de China,Maíz,0.1,1.91
2017,Noviembre,Bogotá,Argentina,Maíz,0.1,0.27
2017,Noviembre,Cundinamarca,Chile,Maíz,11.01,16.91
2017,Noviembre,Valle del Cauca,Estados Unidos,Maíz,52.82,53.11
2017,Noviembre,Valle del Cauca,Hong Kong,Maíz,0.1,4
2017,Noviembre,Bogotá,Panamá,Maíz,27.07,32.35
2017,Noviembre,Cundinamarca,Perú,Maíz,128.55,179.95
2017,Noviembre,Bogotá,República Dominicana,Maíz,0.36,2.68
2017,Noviembre,Valle del Cauca,Australia,Maíz,2.8,3.2
2017,Noviembre,Cundinamarca,Bolivia,Maíz,24,40.01
2017,Noviembre,Cundinamarca,Costa Rica,Maíz,20.1,21.61
2017,Noviembre,Valle del Cauca,Costa Rica,Maíz,288.2,289.64
2017,Noviembre,Antioquia,Chile,Maíz,75.4,78.9
2017,Noviembre,Bogotá,Chile,Maíz,76.5,132.41
2017,Noviembre,Valle del Cauca,Chile,Maíz,115,109.53
2017,Noviembre,Antioquia,Ecuador,Maíz,82.49000000000001,187.33
2017,Noviembre,Bogotá,Ecuador,Maíz,220,184.02
2017,Noviembre,Valle del Cauca,Ecuador,Maíz,599.4499999999999,309.19
2017,Noviembre,Valle del Cauca,España,Maíz,45.26,44.510000000000005
2017,Noviembre,Valle del Cauca,Guatemala,Maíz,596.7,222.34
2017,Noviembre,Valle del Cauca,Otros,Maíz,26,16.54
2017,Noviembre,Valle del Cauca,Honduras,Maíz,308.6,107.95
2017,Noviembre,Cundinamarca,Panamá,Maíz,26.4,117.66
2017,Noviembre,Valle del Cauca,Panamá,Maíz,37.14,37.32
2017,Noviembre,Antioquia,Perú,Maíz,31.33,65.37
2017,Noviembre,Bogotá,Perú,Maíz,23.5,329.75
2017,Noviembre,Valle del Cauca,Perú,Maíz,38.199999999999996,92.35
2017,Noviembre,Cundinamarca,Ecuador,Maíz,152.34,246.79000000000002
2017,Noviembre,La Guajira,Venezuela,Maíz,389.5,1546.5
2017,Noviembre,Antioquia,Aruba,Maíz,11.62,12.68
2017,Noviembre,Bolívar,Aruba,Maíz,14.620000000000001,12.55
2017,Noviembre,Antioquia,Estados Unidos,Maíz,8.209999999999999,17.99
2017,Noviembre,Antioquia,Guatemala,Maíz,29.52,43.91
2017,Noviembre,Bolívar,Otros,Maíz,17.72,2.89
2017,Noviembre,Antioquia,Panamá,Maíz,21.11,55.94
2017,Noviembre,Bogotá,Reino Unido,Maíz,0.05,0.11
2017,Noviembre,Valle del Cauca,República Dominicana,Maíz,0.6,5.92
2017,Noviembre,Bogotá,Aruba,Maíz,0.92,1.69
2017,Noviembre,Santander,Aruba,Maíz,1.31,1.68
2017,Noviembre,Atlántico,Costa Rica,Maíz,72.01,47.06
2017,Noviembre,Antioquia,Curazao,Maíz,1.5,1.38
2017,Noviembre,Atlántico,Chile,Maíz,60,48
2017,Noviembre,Atlántico,Panamá,Maíz,44.05,27.99
2017,Octubre,Bogotá,Ecuador,Maíz,215.56,213.47
2017,Octubre,Bogotá,Panamá,Maíz,20.7,21.92
2017,Octubre,Valle del Cauca,Panamá,Maíz,120.95,125.32000000000001
2017,Octubre,Cundinamarca,Bolivia,Maíz,35.9,49.73
2017,Octubre,Valle del Cauca,Canadá,Maíz,20,20.1
2017,Octubre,Valle del Cauca,Costa Rica,Maíz,260.67999999999995,262
2017,Octubre,Valle del Cauca,Curazao,Maíz,5.4,5.43
2017,Octubre,Antioquia,Chile,Maíz,54.2,58.06
2017,Octubre,Cundinamarca,Chile,Maíz,23.4,30.89
2017,Octubre,Valle del Cauca,Chile,Maíz,145.96,137.01
2017,Octubre,Valle del Cauca,España,Maíz,21.5,21.61
2017,Octubre,Valle del Cauca,Estados Unidos,Maíz,37.120000000000005,40.410000000000004
2017,Octubre,Antioquia,Otros,Maíz,93,85.07999999999998
2017,Octubre,Valle del Cauca,Guatemala,Maíz,229.5,89.05
2017,Octubre,Valle del Cauca,Honduras,Maíz,88.2,34.22
2017,Octubre,Cundinamarca,Panamá,Maíz,87.76999999999998,190.29
2017,Octubre,Antioquia,Perú,Maíz,26,41.879999999999995
2017,Octubre,Bogotá,Perú,Maíz,36.5,175.54
